15,Giyanto,R,-7.740799,110.439691,18
15,Khanza,R,-7.740949,110.439997,19
15,Gilang,R,-7.73966,110.436865,20
15,Abimanyu,R,-7.763268,110.437893,21
15,Oma,RO,-7.743773,110.448865,22
15,Ahzaini,R,-7.743496,110.450487,23
15,Barokah,R,-7.754553,110.441367,24
15,Kanjeng ibu,R,-7.753454,110.440625,25
15,Parjilah,R,-7.736677,110.44742,26
15,Berkah,R,-7.737053,110.44546,27
15,Akbar jaya 2,R,-7.761776,110.433434,28
15,Jinawi,R,-7.758825,110.439501,29
15,A113,IO,-7.750107,110.448995,30
15,Barokah,IO,-7.75794,110.440261,31
15,Zama,IO,-7.762781,110.436174,32
15,Almera jaya,IO,-7.760888,110.439782,33
15,Aura mart,IO,-7.736805,110.447667,34
15,Salman,IO,-7.752857,110.438064,35
15,Fortuna 2,IO,-7.753205,110.439966,36
15,HRC,,-7.763286,110.437792,37
15,Haikal,,,,38
16,Melia,R,"7°45'00""S","110°27'08""E",1
16,Parno,R,"7°44'30""S","110°27'41""E",2
16,Rara,R,"7°44'27""S","110°27'41""E",3
16,keyla,RO,-7.741366,110.461489,4
16,Barokah,RO,-7.739495,110.452377,5
16,Vanesa,RO,-7.739569,110.452372,6
16,Asta,RO,-7.715415,110.453098,7
16,Naysa,R,-7.74321,110.461662,8
16,Ilham,R,-7.736125,110.461168,9
16,helmi,R,"7°44'07""S","110°27'38""E",10
16,Mandiri berkah,R,-7.732892,110.460944,11
16,Mba Yuli,R,-7.734572,110.456263,12
16,Gicera,R,-7.714872,110.441728,13
16,RS Cell,RO,-7.722806,110.435767,14
16,Bu Dukuh,R,-7.722398,110.438394,15
16,Noplex,RO,-7.69995,110.463136,16
16,SRC Baru,R,-7.716944,110.472821,17
16,Tia,R,-7.726936,110.466493,18
16,Basri,R,-7.731069,110.462442,19
16,Irma,R,-7.714728,110.455372,20
16,Maharani,R,-7.719166,110.438635,21
16,Jumari,R,-7.713737,110.448291,22
16,Lestari,R,-7.730591,110.453792,23
16,Widjaya,R,-7.731159,110.45522,24
16,Barokah jaya,R,-7.731664,110.45911,25
16,Dms,R,-7.747207,110.460415,26
16,Sederhana,R,-7.743695,110.461528,27
16,Sumiatun,R,-7.743239,110.461514,28
16,Apri,R,-7.699882,110.464435,29
16,Jono,R,-7.729366,110.46141,30
16,Murah rejeki,R,-7.728813,110.449361,31
16,Zanaraqu,R,-7.729315,110.450921,32
16,Tiga berlian,R,-7.729359,110.450962,33
16,Grp,R,-7.728206,110.447794,34
16,Salsabila,IO,-7.725021,110.435173,35
16,Tari,IO,-7.728763,110.451264,36
16,Albi,IO,-7.729003,110.451443,37
16,Mahya,IO,-7.725998,110.442001,38
16,Tika jaya,IO,-7.729943,110.452741,39
16,Bu sri,IO,-7.714975,110.46366,40
17,Inem,R,"7°46'32""S","110°27'25""E",1
17,NN,RO,-7.73165,110.328179,2
17,poinah,RO,"7°46'32""S","110°27'27""E",3
17,Bu udin,R,"7°46'27""S","110°27'27""E",4
17,Sembako wijaya,R,"7°46'20""S","110°27'07""E",5
17,Bu broto,RO,"7°45'55""S","110°27'25""E",6
17,Bu Wiwin,RO,"7°45'56""S","110°27'26""E",7
17,Sondez,RO,"7°45'56""S","110°27'28""E",8
17,Tk wahyu,RO,"7°45'41""S","110°27'34""E",9
17,Surya jaya,R,-7.734944,110.343858,10
17,oki,RO,"7°45'43""S","110°27'20""E",11
17,Ella,RO,"7°45'41""S","110°27'22""E",12
17,kranggan,R,"7°45'40""S","110°27'24""E",13
17,Didik,R,"7°45'37""S","110°27'24""E",14
17,Muryani,R,"7°45'35""S","110°26'59""E",15
17,fatim,R,"7°45'30""S","110°27'21""E",16
17,Etik,R,"7°45'15""S","110°27'20""E",17
17,Sunardi,R,"7°45'00""S","110°27'53""E",18
17,SRC novi,R,"7°45'11""S","110°27'50""E",19
17,pak sri,R,,,20
17,Adip ilham,RO,,,21
17,Isa,RO,"7°46'30""S","110°27'22""E",22
17,SUHARTO,,,,23
18,Reyhan Mart,R,"7°44'42""S","110°28'17""E",1
18,Tama,R,"7°44'50""S","110°28'20""E",2
18,Sam jaya,R,"7°44'53""S","110°28'24""E",3
18,Anggi,R,"7°45'10""S","110°27'55""E",4
18,Damar,R,"7°45'13""S","110°28'15""E",5
18,Mandiri Bola,R,"7°45'16""S","110°28'15""E",6
18,Dinar,R,"7°45'17""S","110°28'17""E",7
18,Surat,R,"7°45'22""S","110°28'16""E",8
18,Dika,R,"7°45'25""S","110°28'15""E",9
18,SRC berkah,R,"7°45'28""S","110°28'23""E",10
18,Joko,R,"7°45'24""S","110°27'52""E",11
18,Jaelani,R,"7°45'34""S","110°28'14""E",12
18,Anisa,R,"7°45'43""S","110°28'07""E",13
18,Bu wahyu,R,"7°45'45""S","110°28'05""E",14
18,Bu win,R,"7°45'44""S","110°28'04""E",15
18,Sugiati,R,"7°45'46""S","110°28'06""E",16
18,Sukirman,R,"7°45'45""S","110°28'13""E",17
18,bu Marti,RO,"7°45'45""S","110°27'53""E",18
18,Lestari,RO,"7°45'46""S","110°28'13""E",19
18,Bening cahaya,R,"7°45'48""S","110°28'12""E",20
18,Tiki,R,"7°45'50""S","110°28'12""E",21
18,GE Cell,RO,"7°46'04""S","110°28'33""E",22
18,Rangga,R,"7°46'06""S","110°28'01""E",23
18,kembar,R,"7°46'09""S","110°28'05""E",24
18,Sigit,R,"7°46'13""S","110°27'51""E",25
18,Novi,R,"7°46'11""S","110°27'50""E",26
18,Idjo,RO,"7°44'59""S","110°27'49""E",27
18,Alya,RO,"7°44'59""S","110°28'23""E",28
18,Gito,RO,-7.72654,110.49906,29
18,Barokah mart,IO,,,30
18,sari,,"7°45'17""S","110°28'36""E",31
18,Tinem,IO,,,32
18,Reni jaya,IO,,,33
18,Pendy,R,,,34
18,Sunardi,RO,,,35
18,Nasya,,,,36
18,bu giyatmi,,,,37
18,mbk miyanti,,,,38
18,mbk wik,,,,39
18,wr ata,,,,40
18,berkah,,,,41
19,Sumarjono,R,-7.775343,110.465891,1
19,HDS,R,"7°46'40""S","110°27'50""E",2
19,Bu jam,R,"7°46'37""S","110°27'53""E",3
19,Mba Vera,R,"7°46'48""S","110°27'50""E",4
19,Suparni,R,"7°46'45""S","110°27'51""E",5
19,Sembako 99,R,-7.788254,110.450893,6
19,Sage Jaya,R,"7°47'03""S","110°27'44""E",7
19,Aldiva,R,"7°47'17""S","110°27'50""E",8
19,Bu yani,R,-7.793877,110.439406,9
19,Daliman,R,"7°47'12""S","110°27'28""E",10
19,tk Tari,RO,-7.787667,110.460584,11
19,Citra,R,"7°47'23""S","110°27'47""E",12
19,Nisa,R,,,13
19,Danik,RO,-7.785298,110.448386,14
19,Madura,R,"7°47'11""S","110°26'51""E",15
19,pak solikin,R,"7°47'09""S","110°26'59""E",16
19,Bu surati,R,"7°47'08""S","110°26'47""E",17
19,Madani mart,R,-7.786908,110.449127,18
19,Tk Agus,R,,,19
19,Rio,R,"7°47'18""S","110°26'53""E",20
19,He Mart,RO,-7.788511,110.451089,21
19,Indah,R,,,22
19,Bu Ari,R,"7°47'23""S","110°27'03""E",23
19,Budi,R,,,24
19,Raffi,R,-7.792621,110.445954,25
19,Mba Lis,RO,-7.79304,110.458606,26
19,Sauna,R,,,27
19,Jox C,R,-7.794707,110.457856,28
19,Sri Mulyo,R,,,29
19,Pak Kasur,R,,,30
19,Kemara,RO,-7.794568,110.441198,31
19,Pak Kelik,R,-7.794662,110.443997,32
19,harun,R,"7°47'56""S","110°26'36""E",33
19,Dania,R,"7°47'57""S","110°26'42""E",34
19,Kuni,R,"7°48'02""S","110°26'29""E",35
19,Kholifah,RO,-7.80232,110.445348,36
19,Bu Arum,R,,,37
19,Barokah,R,-7.792574,110.445948,38
19,Anis,R,,,39
19,Susiawan,R,,,40
19,Florent,RO,-7.796841,110.448648,41
19,Bu Nur,R,-7.788559,110.452183,42
19,Watik,R,,,43
19,Aisah,,-7.795646,110.465132,44
19,Irah,RO,-7.78202,110.466742,45
19,Bugis,R,-7.798061,110.440977,46
19,Erna,RO,-7.788971,110.452284,47
20,Tk Pojok,R,"7°46'07""S","110°28'17""E",1
20,Wr Satriakar,R,"7°46'06""S","110°28'22""E",2
20,Tk Joko,R,"7°46'11""S","110°28'12""E",3
20,Bu tarti,R,"7°46'23""S","110°28'13""E",4
20,Parjo,R,"7°46'21""S","110°28'20""E",5
20,Siantar,R,"7°46'23""S","110°28'14""E",6
20,Bu siti,R,-7.777285,110.489153,7
20,Baraka / barokah,R,"7°46'28""S","110°28'18""E",8
20,kamila,R,"7°46'26""S","110°28'17""E",9
20,Kios kita,R,,,10
20,kurnia,R,-7.77762,110.474261,11
20,rita,R,,,12
20,Wr Tukiyem,R,"7°46'47""S","110°28'01""E",13
20,Dewa,R,"7°46'19""S","110°29'09""E",14
20,Tk Sukses,R,,,15
20,Tk Arjuna,R,,,16
20,Pak marjo,R,,,17
20,Bu Atun,RO,,,18
20,Zaqi,R,,,19
20,Laris Abadi,RO,-7.779272,110.483371,20
20,Tiara,R,"7°46'55""S","110°28'38""E",21
20,Isna,R,-7.741747,110.349572,22
20,berkah Sembako,R,-7.780912,110.487206,23
20,Tk can,R,"7°47'25""S","110°28'22""E",24
20,Ega,R,"7°47'20""S","110°28'26""E",25
20,Bu Emi,R,"7°47'25""S","110°28'24""E",26
20,Bu Ing,R,"7°47'26""S","110°28'27""E",27
20,Tk Barokah,R,"7°47'34""S","110°28'08""E",28
20,Haryono,R,"7°47'39""S","110°28'12""E",29
20,Tikungan watu ngadek,R,"7°48'35""S","110°27'44""E",30
20,Navila,R,"7°48'50""S","110°28'48""E",31
20,Bu In,R,"7°48'35""S","110°29'46""E",32
20,Bu Warno,RO,"7°47'35""S","110°28'54""E",33
20,Sego wader,R,"7°47'47""S","110°29'00""E",34
20,Waryanti,R,,,35
20,Kedai Jus Etan,RO,-7.794705,110.494051,36
20,Parjilah,R,"7°47'49""S","110°29'37""E",37
20,ferlia,R,-7.797552,110.491154,38
20,Adha,RO,-7.801377,110.501272,39
20,Sri widayati,R,-7.800815,110.505082,40
20,Sukadi,R,-7.799561,110.496394,41
20,Sapto,RO,-7.799053,110.493683,42
20,Asyifa,R,-7.805033,110.492464,43
20,Suradi,R,-7.793927,110.494059,44
20,Sugito,R,-7.793165,110.494104,45
20,Putra mandiri,IO,-7.793371,110.483134,46
20,Siti,IO,-7.777662,110.482525,47
20,Sinar barokah,R,-7.783885,110.482672,48
20,Opak mart,R,-7.779508,110.475458,49
20,Muryani,R,-7.776976,110.489015,50
20,Kris,R,-7.777534,110.469827,51
20,Untari,R,-7.806332,110.492195,52
20,Mks,R,-7.801377,110.501262,53
20,Baneno,R,-7.800276,110.499296,54
20,Indah,R,-7.786961,110.482714,55
20,Zaqi xell,R,-7.777153,110.491263,56
21,Adira,RO,-7.814693,110.472667,1
21,Pak Slamet,R,,,2
21,Bu ida,R,-7.815999,110.471923,3
21,Tanjung,R,,,4
21,Farid,R,,,5
21,Pak Mardi,RO,-7.820021,110.464669,6
21,Mas edi,RO,-7.823445,110.475042,7
21,Endang,R,,,8
21,Al Barokah Nizar 2,R,,,9
21,Budi Moplas,R,,,10
21,Ngatijo,R,-7.83303,110.475198,11
21,Jumiyo,R,,,12
21,Bu Ayu,R,,,13
21,Rahmat,R,,,14
21,Sumber Barokah,RO,-7.831077,110.458854,15
21,Putri Dania,R,-7.823787,110.477185,16
21,Kholifah,RO,-7.829179,110.453902,17
21,lia,R,-7.827846,110.455075,18
21,Wanti,R,-7.826715,110.454753,19
21,DD,R,,,20
21,Samodro,R,-7.825781,110.457791,21
21,Agung,R,-7.715807,110.344272,22
21,Erna,RO,,,23
21,Bang Ziho,RO,-7.813761,110.472087,24
21,Wk,R,-7.829202,110.4541,25
21,Bismilah berkah,R,-7.831577,110.462122,26
21,Kejujuran,R,-7.822722,110.454858,27
21,Idealip,R,-7.836399,110.471862,28
21,Pak amin,R,-7.837271,110.473888,29
21,Aneka,R,-7.837372,110.47434,30
21,Win mart,R,-7.827501,110.476378,31
21,Ana,IO,-7.828961,110.471593,32
21,Sobat,IO,-7.830313,110.469555,33
21,Rasya,R,-7.831359,110.469277,34
21,Nanik,R,-7.827666,110.469976,35
21,Gigih,IO,-7.824674,110.472493,36
21,Asha,RO,-7.815593,110.478402,37
22,Gotri,R,-7.83501,110.44217,1
22,Ismail,R,,,2
22,Bu Ning,RO,-7.815987,110.442948,3
22,Sultan Jaya,RO,-7.814836,110.442887,4
22,Candi jaya,R,-7.818983,110.442796,5
22,Yuli pendem,RO,-7.820432,110.448478,6
22,Bu Supar,R,-7.825923,110.448779,7
22,Fina,RO,-7.826366,110.449587,8
22,KK,RO,-7.827514,110.442497,9
22,Agha sembako,R,-7.804711,110.444436,10
22,Helmia,R,-7.804638,110.44019,11
22,Zulfan,R,-7.808659,110.437825,12
22,Ijo,R,-7.809439,110.437661,13
22,Aldo,R,-7.812384,110.438562,14
22,Jian,R,-7.816259,110.434434,15
22,Faizah,R,-7.819137,110.43104,16
22,Yanti 58,R,-7.820506,110.429526,17
22,Agus,R,-7.823169,110.426852,18
22,Ope,R,-7.823513,110.426927,19
22,Naura,R,-7.823726,110.429807,20
22,Lestari,R,-7.82293,110.430011,21
22,Sugiyanto,R,-7.821552,110.435549,22
22,Hadi,R,-7.824879,110.430065,23
22,Bwrkah,R,-7.826792,110.434391,24
22,Pojok,R,-7.827451,110.438328,25
22,Pojok asih,R,-7.810421,110.451841,26
22,Naura,R,-7.810996,110.451636,27
22,Aris,R,-7.817263,110.455474,28
22,Broto,R,-7.81588,110.457896,29
22,Zuro,R,-7.813381,110.452028,30
22,Iskandar berkah,IO,-7.80533,110.451771,31
22,Tiara,IO,-7.804196,110.439503,32
22,Hasanah mart,IO,-7.827268,110.435542,33
22,Titin,IO,-7.805238,110.439646,34
23,Bu Mardinah,R,"7°47'58""S","110°24'42""E",1
23,Tk Alif,,-7.802661,110.411128,2
23,Rama Mart 5,,-7.800966,110.411826,3
23,Dhe Sar,R,"7°48'12""S","110°24'44""E",4
23,Ariefah,R,"7°48'21""S","110°24'44""E",5
23,Al Barokah,RO,-7.802751,110.415848,6
23,Aji,R,"7°48'40""S","110°24'40""E",7
23,Tarno,RO,"7°48'27""S","110°25'00""E",8
23,Eyang Putri,R,"7°48'29""S","110°25'06""E",9
23,Iwan,R,"7°48'35""S","110°25'05""E",10
23,Aulia,R,"7°48'34""S","110°25'06""E",11
23,Lutfi,R,-7.811218,110.414775,12
23,Eni,R,"7°48'46""S","110°24'54""E",13
23,Wawan,R,"7°48'54""S","110°25'00""E",14
23,Puspandi,R,"7°49'04""S","110°24'58""E",15
23,Madura,R,-7.798718,110.412296,16
23,Tefa,R,-7.798625,110.413426,17
23,Andi,R,-7.798622,110.413427,18
23,Barokah,R,-7.800217,110.416482,19
23,Laris,R,-7.802721,110.4131,20
23,Subardiman,R,-7.802688,110.41215,21
23,Agus,R,-7.801052,110.412338,22
23,Marto,R,-7.802406,110.412656,23
23,Sumber beras,R,-7.803162,110.412363,24
23,Putra budi,R,-7.805253,110.415437,25
23,Bandi,IO,-7.808338,110.411915,26
24,Rama Mart 4,,"7°47'04""S","110°24'06""E",1
24,Barokah,,"7°47'05""S","110°23'53""E",2
24,Zidane,,,,3
24,Muhfia,,"7°47'12""S","110°23'59""E",4
24,Supriati,,"7°47'16""S","110°24'03""E",5
24,Ratu Balqis,,"7°47'01""S","110°24'00""E",6
24,Nadine,,-7.78591,110.409938,7
24,Arkana,,-7.759494,110.320511,8
24,ABC,,"7°47'21""S","110°24'17""E",9
24,BArokah,,"7°47'34""S","110°24'06""E",10
24,Zaki,,"7°47'38""S","110°24'17""E",11
24,keneki,,"7°47'42""S","110°24'04""E",12
24,Merapi,,-7.802517,110.408176,13
24,Ida,,-7.795023,110.401224,14
24,Pojok Babadan,,"7°47'46""S","110°24'03""E",15
24,ART tembakau,,"7°47'11""S","110°25'08""E",16
24,Pojok Agus,RO,-7.784915,110.418602,17
24,Mamung Agung,RO,-7.784436,110.417967,18
24,Amin,,"7°47'07""S","110°24'59""E",19
24,Hidayah,,"7°47'07""S","110°23'59""E",20
24,Faiz,,"7°47'41""S","110°23'54""E",21
24,Bu nur,,"7°47'11""S","110°25'03""E",22
24,Alsa,,"7°48'19""S","110°25'38""E",23
24,Lancar Jaya,,"7°48'15""S","110°25'28""E",24
24,Tama,,"7°47'07""S","110°24'36""E",25
25,Toko siti,,,,1
25,Toko Sarwiji,,,,2
25,Toko biaz mart,,,,3
25,Toko Puja kusuma,,,,4
25,Toko Karyadi,,,,5
25,Toko Asnawi,,,,6
25,Toko restu ibu,,,,7
25,Toko parman,,,,8
25,Toko Amanda,,,,9
25,Toko lestari,,,,10
25,Antika Mart,,,,11
25,Toko suparmiyati,,,,12
25,Via wijaya,,,,13
25,Ari,,,,14
26,Toko nenden,,,,1
26,Toko fortuna�,,,,2
26,Toko Wiwoho,,,,3
26,Toko simanjutak 97,,,,4
26,Toko supiyati,,,,5
26,Toko shinta,,,,6
26,Toko Ubaidillah,,,,7
26,Toko Istiqomah,,,,8
26,Toko Bekti,,,,9
26,Toko Jajanan cell,,,,10
26,Toko ponira,,,,11
26,Toko Rara cell,,,,12
26,Toko sumaryanto,,,,13
26,Toko heri,,,,14
26,Toko Supardi,,,,15
26,Toko ijo,,,,16
26,Soim,,,,17
26,Toko leo,,,,18
26,tk 19,,,,19
26,mitra cell,,,,20
26,mutiara,,,,21
26,yanto,,,,22
26,pak agus,,,,23
26,edy,,,,24
27,Toko Restu ibu 2,,,,1
27,Toko kuncen jaya,,,,2
27,Toko Remujung,,,,3
27,Toko marcopolo,,,,4
27,Toko budikarya,,,,5
27,Toko Jagat,,,,6
27,Toko Dolano,,,,7
27,Toko berkah shofia,,,,8
27,Toko 289,,,,9
27,Toko Bu Rita,,,,10
27,Toko safana,,,,11
27,Toko anum 3,,,,12
27,Toko Ngaderi,,,,13
27,Toko umar,,,,14
27,Toko firman,,,,15
27,Toko Nunung,,,,16
27,Toko untung,,,,17
27,Toko karunia,,,,18
27,Toko Dalyadi,,,,19
27,Toko pak bin,,,,20
27,Toko budi,,,,21
27,Toko wikan,,,,22
27,Toko Wandi,,,,23
27,Toko bu mur,,,,24
27,Toko rian,,,,25
27,Toko Tita jaya,,,,26
27,Toko migunani,,,,27
27,Toko Tari,,,,28
27,Toko Rini,,,,29
27,barokah,,,,30
27,madura,,,,31
27,eli,,,,32
27,restu ibu 1,,,,33
27,remujung,,,,34
27,kembar,,,,35
27,riro,,,,36
28,Toko Sedulur�,,,,1
28,Toko Sinar Barokah,,,,2
28,Toko pojok,,,,3
28,Toko srikaton,,,,4
28,Toko 62�,,,,5
28,Toko hidup,,,,6
28,Tomo wiji,,,,7
28,Toko marman,,,,8
28,Toko bu sri,,,,9
28,Toko SPM,,,,10
28,Toko Agus,,,,11
28,Toko sinar jaya,,,,12
28,Toko berkah jaya,,,,13
28,Toko Gama cell,,,,14
28,Toko erey,,,,15
28,Toko sariwangi,,,,16
28,kurnia,,,,17
28,Toko sana cell,,,,18
28,Toko modang jaya,,,,19
28,Toko Rajawali,,,,20
28,Toko mario,,,,21
28,Toko Soi,,,,22
28,Toko Anugrah,,,,23
28,Toko tama,,,,24
28,Toko Rama jaya 3,,,,25
28,Toko sumber sempurna,,,,26
28,Toko Pak eko,,,,27
28,Toko 46,,,,28
28,Toko Paidi,,,,29
28,KOPEKA,,,,30
28,Toko surya inindah,,,,31
28,Toko Anton,,,,32
28,jago,,,,33
28,dharma tirta,,,,34
28,hengky,,,,35
28,fera,,,,36
28,asli,,,,37
28,asifa,,,,38
28,waserda54,,,,39
28,sari binangun,,,,40
28,rama 6,,,,41
28,anam,,,,42
28,sudarman,,,,43
28,sri rejeki,,,,44
28,sufyan,,,,45
28,mangun,,,,46
28,mujiman,,,,47
28,tama cell,,,,48
28,burhan,,,,49
28,fina,,,,50
28,riski,,,,51
28,bu war,,,,52
28,alfa jaya,,,,53
28,fahril,,,,54
28,barokah,,,,55
28,riska ,,,,56
28,pojok,,,,57
29,Toko mimi,,,,1
29,Toko indo aban,,,,2
29,Toko selin,,,,3
29,Toko Silah,,,,4
29,Tk Syifais,,,,5
29,Toko Pojok,,,,6
29,Toko Bintang laundri,,,,7
29,Toko Cimok,,,,8
29,Toko SM,,,,9
29,Toko Lestari,,,,10
29,Toko kelik,,,,11
29,Toko Kartika,,,,12
29,Toko Astuti,,,,13
29,Toko windy madura,,,,14
29,Toko damai,,,,15
29,Toko al faruq,,,,16
29,Toko akbar,,,,17
29,Toko Dewi,,,,18
29,Toko pakde,,,,19
29,Toko vie cell,,,,20
29,Toko atun,,,,21
29,Toko suci,,,,22
29,Toko Anwar 2,,,,23
29,Toko andra,,,,24
29,Toko Mayo,,,,25
29,Toko rizky,,,,26
30,Sumarjo,,,,1
30,Rizky,,,,2
30,Toko 45,,,,3
30,Atira 2,,,,4
30,Bu yani,,,,5
30,Sekarbima,,,,6
30,Sumber rezeki,,,,7
30,Delima,,,,8
30,Bima sakti Tobecco,,,,9
30,Toko Rizki,,,,10
30,Jaelani,,,,11
30,Teh yuli,,,,12
30,Toko Rama,,,,13
30,Ruri,,,,14
30,Bu rika,,,,15
30,Al Kausar,,,,16
30,Borneo Jaya,,,,17
30,Pengok Jaya,,,,18
30,Kurnia,,,,19
30,Jihan,,,,20
30,Fauzy,,,,21
30,Rizal,,,,22
30,Jumadi,,,,23
30,Mandala,,,,24
30,Anjar,,,,25
30,Toko aisyah,,,,26
30,Mak pon,,,,27
30,Siti,,,,28
30,Toko Anugrah,,,,29
30,Toko Raihan ( MT ),,,,30
30,Toko Athira�,,,,31
30,Toko sapen Mart,,,,32
30,Toko Rahmad,,,,33
30,Toko hadir�,,,,34
30,Toko wahyu,,,,35
30,Toko Verena,,,,36
30,Toko Luna,,,,37
30,Toko Endang�,,,,38
30,Toko arini,,,,39
30,Toko anik,,,,40
30,Toko parti,,,,41
30,yuli,,,,42
30,risti,,,,43
30,rika,,,,44
30,dewi ,,,,45
30,tolak faizin,,,,46
30,endro,,,,47
30,yudi,,,,48
30,ry saputra,,,,49
30,hadi,,,,50
30,pilutas,,,,51
30,tk 89,,,,52
30,nurul ,,,,53
30,kembar,,,,54
30,pantes baru,,,,55
30,adil jaya,,,,56
30,abi,,,,57
30,srikandi,,,,58
31,Toko mbak lis,,,,1
31,Toko widya usaha,,,,2
31,Aurel 4,,,,3
31,Toko Sajari,,,,4
31,Toko berkah rahayu,,,,5
31,Toko safira,,,,6
31,Toko Dua Putri,,,,7
31,Toko 69,,,,8
31,Toko burhan,,,,9
31,Toko Tari,,,,10
31,Toko prapanca,,,,11
31,Toko guntur syifa,,,,12
31,Toko arif,,,,13
31,Toko Al Rahman,,,,14
31,Toko Maulana Jaya,,,,15
31,Toko taman Sari,,,,16
31,Toko bu partinah,,,,17
31,Toko ramaayang,,,,18
31,Warung 85,,,,19
31,Surya abadi,,,,20
31,Toko Al Madid,,,,21
31,Toko weny,,,,22
31,Toko Dahlan,,,,23
31,harti,,,,24
31,darno,,,,25
31,candra,,,,26
31,wiyos,,,,27
31,lestari,,,,28
31,bu wiyono,,,,29
31,muji,,,,30
31,rama mart 5,,,,31
31,rika,,,,32
31,angk mba win,,,,33
31,irawan,,,,34
31,almadid 2,,,,35
31,alrahman,,,,36
31,rinjani,,,,37
31,bangun,,,,38
31,jaya,,,,39
31,kita cell,,,,40
31,hastiyah,,,,41
31,budi,,,,42
31,linmi,,,,43
31,suharti,,,,44
31,rama jaya 4,,,,45
31,mini mart,,,,46
31,bu is,,,,47
31,lestari,,,,48
31,tk 11,,,,49
31,tk 40,,,,50
31,rama 1,,,,51
31,bu harjo,,,,52
31,dariman,,,,53
31,rama jaya 8,,,,54
31,sonar,,,,55
32,Toko kandar,,,,1
32,Toko Mitra Karya,,,,2
32,Toko bu atun,,,,3
32,Toko Lia,,,,4
32,Toko Nugroho,,,,5
32,Toko winarti,,,,6
32,Toko Barokkah Mart,,,,7
32,Toko Nabila,,,,8
32,Toko Leo 4b,,,,9
32,Toko Barokah 99,,,,10
32,Toko Manggarai,,,,11
32,Toko Kamto,,,,12
32,Toko Rizky ruqi,,,,13
32,Toko Athira,,,,14
32,Toko Rasty,,,,15
32,Toko Ayu,,,,16
32,Toko MYM,,,,17
32,Toko Kandar,,,,18
32,SRC Delima,,,,19
32,Toko putra pojok jaya,,,,20
32,Toko tolak faizin,,,,21
32,Happy dafa 2,,,,22
32,Toko Silva,,,,23
32,Toko 99,,,,24
32,Toko Jamila mart 3,,,,25
32,Toko Prasetyo,,,,26
32,Toko Sumber rizky,,,,27
32,Toko adirasa,,,,28
32,Toko kalimanis,,,,29
32,Toko barokah,,,,30
32,Toko sofia,,,,31
32,Toko nuryati,,,,32
32,Toko nurul fajri,,,,33
32,Toko kios cilik,,,,34
32,Toko azam,,,,35
32,Toko barokah,,,,36
32,Toko DK,,,,37
32,Toko Zaini,,,,38
32,Toko Harjono,,,,39
32,Toko asijo,,,,40
32,Toko Ani,,,,41
32,Toko wijaya,,,,42
32,Toko Garda,,,,43
32,Toko Suwarno,,,,44
32,Toko Biru,,,,45
32,Toko Milah,,,,46
32,Pagi hari Cell,,,,47
32,anda cell,,,,48
32,marto,,,,49
32,tk 91,,,,50
32,kamto,,,,51
32,petrus,,,,52
32,barokah madura,,,,53
32,lia,,,,54
32,alifah,,,,55
32,soponyono,,,,56
32,ika cell,,,,57
32,madura,,,,58
32,rejeki abadi,,,,59
32,barokah 2,,,,60
32,putra pojur jaya,,,,61
32,putra faiz barokah,,,,62
32,podo rukun,,,,63
33,Toko barokah 3,,,,1
33,Toko bu Siti,,,,2
33,Toko Dilan 1,,,,3
33,Toko Nikimura,,,,4
33,Toko ACS,,,,5
33,Toko bu siti,,,,6
33,Indah sembako,,,,7
33,Toko Darno,,,,8
33,Toko D'Joyos,,,,9
33,Toko Sekawan,,,,10
33,Toko Nafa,,,,11
33,Toko Iskandar,,,,12
33,Toko Zeera,,,,13
33,Toko Milik kita,,,,14
33,Toko Rosyid,,,,15
33,Toko Iskandar 2,,,,16
33,Toko Basuki,,,,17
33,Toko Daud,,,,18
33,Warung mamake / amin,,,,19
33,Toko 46,,,,20
33,Toko dalwan,,,,21
33,Toko Pujo Mulyono,,,,22
33,Toko brica,,,,23
33,Toko prima sehat,,,,24
33,Toko putra fais barokah,,,,25
33,Toko karunia,,,,26
33,Toko libra,,,,27
33,Damar Wulan,,,,28
33,Figo,,,,29
33,bu jami,,,,30
33,yayan,,,,31
33,olive,,,,32
33,beca,,,,33
33,amin,,,,34
33,tami,,,,35
33,karunia,,,,36
33,dilan 2,,,,37
33,rejeki abadi,,,,38
33,milik kita,,,,39
34,Mbako 88,,,,1
34,Toko Bu suti,,,,2
34,Toko guntur syifa 2,,,,3
34,Toko Fatmah,,,,4
34,Toko puas,,,,5
34,Toko Bu tatik,,,,6
34,Toko bu arum,,,,7
34,Toko istijaya,,,,8
34,Warung Yani,,,,9
34,Harmony minimarket,,,,10
34,Toko Rama Jaya 5,,,,11
34,Toko irma,,,,12
34,Toko S.rahman,,,,13
34,Toko esti,,,,14
34,Toko Pojok A5,,,,15
34,Barokah,,,,16
34,Toko fani,,,,17
34,Toko joyo,,,,18
34,Toko Suharno 2,,,,19
34,Toko Sudaryanto,,,,20
34,Toko bu Ida,,,,21
34,Toko sinmi,,,,22
34,Anugrah,,,,23
34,yana,,,,24
34,darmo,,,,25
34,puas,,,,26
34,halima,,,,27
34,bani,,,,28
34,barokah madura,,,,29
34,shonar,,,,30
35,Toko cahaya pesan,,,,1
35,Toko fitri,,,,2
35,Toko Pawiro,,,,3
35,Toko Zuhra,,,,4
35,Toko sumber jaya,,,,5
